"","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","P_TYPE","S_RADIUS_EST","S_TYPE_TEMP","P_HABITABLE"
"HD 117618 b.2",-0.190905143162785,0.154743615261226,-0.0677416532672239,"Jovian",-0.134872836958293,"G","non-habitable"
"Pr0211 c.1",4.00294075017996,3.02662949710544,-3.10443267826809,"Jovian",-0.210746417426041,"G","non-habitable"
"Kepler-220 c.1",-0.417678676859652,-0.387975969828628,-0.158725819081387,"Superterran",-0.260902084171508,"K","non-habitable"
"Kepler-477 b",-0.379020945566356,-0.283647397211359,0.000767859473150008,"Superterran",-0.223285334112408,"K","non-habitable"
"Kepler-766 b",-0.437325983041285,-0.57904611169656,0.738271960757394,"Neptunian",-0.110435083935107,"G","non-habitable"
"Kepler-226 c",-0.459143382203596,-0.640780959525493,0.464906250176326,"Superterran",-0.220150604940816,"G","non-habitable"
"Kepler-646 b",-0.317789351190448,-0.10084261912171,0.0213001910774303,"Superterran",-0.185668584053308,"G","non-habitable"
"GJ 832 b",3.1316735039123,2.87069289331099,-3.74766818854549,"Jovian",-0.315580754462061,"M","non-habitable"
"Kepler-351 b",-0.12108605598873,0.34844516941336,-0.465840026876733,"Neptunian",-0.204476959082858,"G","non-habitable"
"Kepler-1595 b.1",-0.47593890402268,-0.713759834521385,0.461826488501112,"Terran",-0.220150604940816,"K","non-habitable"
"HD 181720 b",1.97646225437886,2.12994213955564,-1.65862211171167,"Jovian",-0.000719562929397941,"G","non-habitable"
"Kepler-220 e",-0.096910018812475,0.463930534413993,-0.990104080157984,"Terran",-0.260902084171508,"K","non-habitable"
"HATS-5 b.1",-0.467987188474732,-0.69429007213256,0.505667260114513,"Jovian",-0.198207500739674,"G","non-habitable"
"HD 34445 f",1.69632689919284,1.93937697738209,-1.54000115143481,"Neptunian",-0.0383363129884983,"G","non-habitable"
"Kepler-1072 b",-0.529663604159424,-1.14065288570878,1.56494418548548,"Superterran",-0.0571446880180484,"F","non-habitable"
"HAT-P-11 c.1",3.42116975314938,2.83158507226045,-3.17668298594248,"Jovian",-0.257767354999917,"K","non-habitable"
"Kepler-751 b",-0.306824907277608,-0.0516558995017844,-0.139311048900386,"Superterran",-0.20761168825445,"G","non-habitable"
"WASP-135 b",-0.538707035617323,-1.17794225874245,1.2970055579069,"Jovian",-0.169994938195349,"G","non-habitable"
"Kepler-1344 b",-0.461359878920357,-0.693818875021577,0.84983797616394,"Superterran",-0.116704542278291,"G","non-habitable"
"WASP-41 c",1.19050588011282,1.67760447833673,-1.74573240744452,"Jovian",-0.210746417426041,"G","non-habitable"
"91 Aqr b",0.706499807379097,1.21421514629154,0.293340374979328,"Jovian",2.97727315008271,"K","non-habitable"
"Kepler-487 b",-0.325422645500055,-0.117962200020764,-0.0343555940415969,"Jovian",-0.195072771568083,"G","non-habitable"
"Kepler-1422 b.1",-0.267199562193766,-0.0179535177289303,0.261207018762233,"Superterran",-0.0853572505623736,"F","non-habitable"
"Kepler-37 d.1",-0.113583257647756,0.386818018729576,-0.597176073819022,"Neptunian",-0.223285334112408,"G","non-habitable"
"Kepler-825 b",-0.482730869924677,-0.798383476619639,0.947556258441097,"Superterran",-0.132378188136249,"G","non-habitable"
"WASP-190 b",-0.439936598442961,-0.639199912828665,1.10414008601672,"Jovian",0.030627728786519,"F","non-habitable"
"K2-14 b.1",-0.448248826437503,-0.425927231372486,-0.622240571697309,"Neptunian",-0.329866125946525,"M","non-habitable"
"K2-88 b",-0.514352505262311,-0.708975348888249,-0.689985112217096,"Terran",-0.389425980206768,"M","non-habitable"
"HD 202696 b",1.71845708503036,1.79169081123624,-0.612966968336901,"Jovian",1.54470191866531,"K","non-habitable"
"K2-290 b",-0.380724238233367,-0.378291641414323,0.783586957488255,"Neptunian",0.00241516624219375,"F","non-habitable"
"Kepler-1393 b",-0.513413241045872,-0.978805077982818,0.99392401872774,"Subterran",-0.182533854881716,"G","non-habitable"
"Kepler-282 c.1",-0.350088424276764,-0.179334943885257,0.102872490014093,"Terran",-0.188803313224899,"G","non-habitable"
"Kepler-385 c.1",-0.303857394298594,-0.124607724494403,0.324241996236033,"Neptunian",-0.116704542278291,"F","non-habitable"
"Kepler-997 b.1",-0.499873663558821,-0.93803792350646,1.39838548031382,"Terran",0.0180888121001522,"F","non-habitable"
"HD 181234 b",4.66807715980267,3.2646102214097,-3.14273102720998,"Jovian",-0.141782375651024,"G","non-habitable"
"Kepler-62 c.1",-0.379374497784089,-0.226462839751136,-0.253313877788803,"Subterran",-0.270306271686283,"K","non-habitable"
"Kepler-317 c",-0.401740556097704,-0.402433368160761,0.293943330434779,"Superterran",-0.176264396538533,"G","non-habitable"
"Kepler-1479 b.1",-0.327675326292279,-0.14659084396333,0.150180043016838,"Superterran",-0.163725479852166,"G","non-habitable"
"61 Vir c",-0.114010113995086,0.362294650568262,-0.405192829647243,"Neptunian",-0.169994938195349,"G","non-habitable"
"K2-217 b",-0.324132656559571,-0.163128595027076,0.417261921449646,"Neptunian",-0.0540099588464567,"G","non-habitable"
"Kepler-320 b.1",-0.397205725851201,-0.425718867334162,0.643357162201382,"Terran",-0.122974000621474,"F","non-habitable"
"Kepler-244 b",-0.477799086919745,-0.7393670887454,0.573591679448909,"Neptunian",-0.220150604940816,"G","non-habitable"
"HD 11506 c",0.81122659862946,1.32872106914822,-1.00159766091565,"Jovian",-0.050875229674865,"G","non-habitable"
"HD 210702 b.1",1.28141924499084,1.58224990979224,-0.607534504812047,"Jovian",1.07135781375496,"K","non-habitable"
"Kepler-1418 b",-0.26957009248085,0.0815979938084333,-0.540470206401682,"Superterran",-0.24522843831355,"K","non-habitable"
"Kepler-87 b",0.367532190146216,0.96291672326767,-0.514668006667831,"Jovian",0.0995917705615362,"G","non-habitable"
"Kepler-234 c",-0.415395465087136,-0.498683259674929,0.667927010160148,"Neptunian",-0.122974000621474,"F","non-habitable"
"HD 208897 b.1",1.16664280629551,1.58006757779054,-0.558912168791096,"Jovian",1.09016618878451,"K","non-habitable"
"Kepler-573 b",-0.245754427401441,0.0746563343893629,-0.0477704971252774,"Neptunian",-0.151186563165799,"G","non-habitable"
"Kepler-332 b",-0.431422667731135,-0.471494392952732,0.0619103165566722,"Terran",-0.24522843831355,"K","non-habitable"
"EPIC 211945201 b.1",-0.255698173400984,0.00649215450727486,0.295504746161079,"Neptunian",-0.0352015838169066,"G","non-habitable"
"K2-285 d.2",-0.324004042313355,-0.314778228488039,-0.258425528928918,"Superterran",-0.223285334112408,"K","non-habitable"
"Kepler-1031 b",-0.541662521412937,-1.21978384207318,1.54241428551484,"Terran",-0.119839271449882,"F","non-habitable"
"Kepler-487 b.1",-0.325422645500055,-0.117962200020764,-0.0343555940415969,"Jovian",-0.195072771568083,"G","non-habitable"
"HD 141937 b",1.65441086302766,1.91981580325115,-1.76016639964398,"Jovian",-0.148051833994207,"G","non-habitable"
"HD 12661 c",2.69291038288111,2.45028076198114,-2.1653393978393,"Jovian",-0.0947614380771487,"K","non-habitable"
"Kepler-1237 b.1",0.174783280364964,0.796112028232903,-0.885370581934347,"Neptunian",-0.188803313224899,"G","non-habitable"
"K2-189 b",-0.510553988448915,-0.956061088811743,0.876810611315703,"Superterran",-0.198207500739674,"G","non-habitable"
"XO-4 b",-0.473235947953766,-0.759135152830595,1.21454584497161,"Jovian",-0.0163932087873564,"F","non-habitable"
"Kepler-542 b",-0.349252932460252,-0.198289621290149,0.0793116666755711,"Superterran",-0.188803313224899,"G","non-habitable"
"tau Cet g",-0.290806687726767,0.0200145984480592,-0.239286544314775,"Terran",-0.222344921630389,"G","non-habitable"
"Kepler-403 c.1",0.0414612660350736,0.554723546363408,-0.257965451983319,"Superterran",-0.0540099588464567,"F","non-habitable"
"Kepler-984 b.1",-0.0748895044910311,0.429066682664832,-0.484156881785851,"Superterran",-0.179399125710124,"G","non-habitable"
"HATS-25 b.1",-0.473986483562921,-0.74073629562989,0.839916623207529,"Jovian",-0.122974000621474,"G","non-habitable"
"Kepler-234 c.1",-0.415395465087136,-0.498683259674929,0.667927010160148,"Neptunian",-0.122974000621474,"F","non-habitable"
"Kepler-134 b.2",-0.45450149735579,-0.643583167043166,0.844861048459459,"Superterran",-0.101030896420332,"G","non-habitable"
"Kepler-493 b",-0.489222563316403,-0.895523505343296,1.38234823816071,"Jovian",0.0118193537569688,"F","non-habitable"
"Kepler-119 c.1",-0.480141037831918,-0.759132673627265,0.637522159984498,"Terran",-0.20761168825445,"G","non-habitable"
"Kepler-371 b",-0.149595308635588,0.314133752263803,-0.291655435818664,"Superterran",-0.160590750680574,"G","non-habitable"
"Kepler-327 b",-0.527454862560635,-0.962056832445866,0.0352164720481756,"Terran",-0.317327209260159,"M","non-habitable"
"Kepler-130 c",-0.195074571298102,0.188888181043288,-0.0441184386551759,"Neptunian",-0.116704542278291,"G","non-habitable"
"HATS-41 b",-0.458446540362789,-0.751792991362175,1.24454551003129,"Jovian",0.0651097496740276,"F","non-habitable"
"K2-74 b",-0.275236763644135,0.00849397257813189,0.0743943159768854,"Superterran",-0.163725479852166,"F","non-habitable"
"WASP-58 b",-0.4580564811287,-0.670483515891051,0.842625685473107,"Jovian",-0.0884919797339653,"G","non-habitable"
"Kepler-1446 b.1",-0.56296226737708,-1.37203348452693,1.28130050897274,"Terran",-0.235824250798775,"K","non-habitable"
"Kepler-316 b.1",-0.532236726513237,-1.01238297942815,0.289835603482651,"Terran",-0.307923021745384,"K","non-habitable"
"Kepler-66 b",-0.286038738033009,-0.0406570719659586,0.0693941808053193,"Neptunian",-0.166860209023758,"G","non-habitable"
"Kepler-468 b",-0.108977156989776,0.368737641709199,-0.508900955676914,"Jovian",-0.198207500739674,"G","non-habitable"
"Kepler-557 b",-0.481274903266094,-0.80626393966722,1.01564936740425,"Neptunian",-0.107300354763515,"F","non-habitable"
"Kepler-393 b",-0.38365122111514,-0.379875388292772,0.698014600784041,"Terran",-0.0383363129884983,"F","non-habitable"
"Kepler-640 b.1",-0.242919520865912,0.0761993388683001,-0.141604364522292,"Neptunian",-0.176264396538533,"G","non-habitable"
"Kepler-320 b.2",-0.397205725851201,-0.425718867334162,0.643357162201382,"Terran",-0.122974000621474,"F","non-habitable"
"HD 177830 b.1",1.27224805040834,1.66314776157246,-0.932462512896891,"Jovian",0.55099277127074,"K","non-habitable"
"Kepler-167 e",2.01071893847603,2.19275171610617,-2.45872216734322,"Jovian",-0.242093709141958,"K","non-habitable"
"Kepler-1588 b",-0.417141867468493,-0.457395065814197,0.484866148124567,"Subterran",-0.160590750680574,"G","non-habitable"
"Kepler-447 b",-0.41562369084489,-0.460840305762812,0.434184134800539,"Jovian",-0.141782375651024,"G","non-habitable"
"Kepler-584 b.2",-0.106218197695596,0.320549435434415,-0.0610102032539246,"Neptunian",-0.0822225213907819,"F","non-habitable"
"Kepler-1141 b",-0.514005925045646,-0.994931004574492,1.13980360793578,"Terran",-0.135512917307841,"G","non-habitable"
"Kepler-998 b",-0.444118349246715,-0.614926731717428,0.80879832523764,"Superterran",-0.101030896420332,"F","non-habitable"
"Kepler-667 b.1",-0.0947928661711309,0.408690077499675,-0.581213553030608,"Neptunian",-0.198207500739674,"G","non-habitable"
"eps Tau b",2.0445047253852,1.86823395648994,-0.240115182867508,"Jovian",3.82365002641246,"K","non-habitable"
"Kepler-651 b",-0.261444937741511,0.0553035700283905,-0.192588406875369,"Superterran",-0.198207500739674,"G","non-habitable"
"gam Lib b",1.3844993970649,1.66995902576921,-0.0899429535069977,"Jovian",3.00862044179863,"K","non-habitable"
"Kepler-1341 b",0.351348497552286,1.04385009989508,-1.4854184312291,"Neptunian",-0.24522843831355,"K","non-habitable"
"HD 156846 b",1.24916922078369,1.59060297486416,-1.08812999368323,"Jovian",0.12466960393427,"G","non-habitable"
"Kepler-172 d",-0.323564311156199,-0.14323981393092,0.139334843364917,"Superterran",-0.132378188136249,"G","non-habitable"
"Kepler-801 b",-0.393083007469418,-0.270167262393774,-0.373641144568639,"Superterran",-0.273441000857875,"K","non-habitable"
"Kepler-588 b.1",-0.474807828944575,-0.74882516774446,0.800143619579323,"Neptunian",-0.157456021508982,"G","non-habitable"
"Kepler-175 c",-0.123111500929363,0.302771854594722,-0.220831540763996,"Neptunian",-0.154321292337391,"F","non-habitable"
"Kepler-1225 b.1",-0.42075819884509,-0.512393554317368,0.723973321075256,"Superterran",-0.0978961672487404,"F","non-habitable"
"Kepler-446 d",-0.512641437137979,-0.658518798544308,-0.845554749952733,"Terran",-0.395695438549951,"M","non-habitable"
"CoRoTID 223977153 b.1",-0.429126658880036,-0.532934264907351,0.406506120559916,"Jovian",-0.223285334112408,"G","non-habitable"
"K2-244 b",-0.271790134092334,0.0474401035845095,-0.0821804512939151,"Superterran",-0.182533854881716,"G","non-habitable"
"HD 43197 b",1.00561594089786,1.53973969510792,-1.57460363020959,"Jovian",-0.157456021508982,"G","non-habitable"
"Kepler-180 c",-0.0909029837335416,0.414467305619104,-0.325441935468482,"Neptunian",-0.138647646479432,"G","non-habitable"
"Kepler-230 c.1",0.193922396424546,0.840740795497488,-0.946146959368586,"Superterran",-0.213881146597633,"G","non-habitable"
"K2-239 b.1",-0.49164896459463,-0.650395946852034,-0.68033974557467,"Terran",-0.358078688490851,"M","non-habitable"
"Kepler-557 b.1",-0.481274903266094,-0.80626393966722,1.01564936740425,"Neptunian",-0.107300354763515,"F","non-habitable"
"Kepler-1568 b",-0.247991297995487,0.04383750208403,0.129944643989196,"Terran",-0.0978961672487404,"G","non-habitable"
"HD 125612 d",3.38740054467501,2.73008452742524,-2.49433192011949,"Jovian",-0.141782375651024,"G","non-habitable"
"Kepler-478 b",-0.355348639611133,-0.195298961067883,-0.0805855582509865,"Neptunian",-0.220150604940816,"K","non-habitable"
"WASP-113 b",-0.457169509879911,-0.715912293144203,1.07307990398844,"Jovian",0.0337624579581107,"G","non-habitable"
"Kepler-322 c.1",-0.475459365375746,-0.736727367201805,0.593540460650322,"Superterran",-0.191938042396491,"G","non-habitable"
"Kepler-197 c",-0.385905120673695,-0.31991981187606,0.500654480175782,"Terran",-0.119839271449882,"F","non-habitable"
"HD 152079 b",3.34823035637077,2.74241287255854,-2.46682365674726,"Jovian",-0.110435083935107,"G","non-habitable"
"Kepler-326 d",-0.440628211437169,-0.529472466327865,0.232820849853622,"Terran",-0.220150604940816,"K","non-habitable"
"K2-280 b.1",-0.256767699241962,0.0172508052655121,0.150533459596952,"Jovian",-0.0696836047044151,"G","non-habitable"
"Kepler-1081 b.1",-0.486912958079706,-0.788824400932455,0.614062188621217,"Terran",-0.20761168825445,"G","non-habitable"
"Kepler-1469 b",-0.256780322425533,0.0669834819822607,-0.19064873757366,"Neptunian",-0.191938042396491,"G","non-habitable"
"Kepler-228 c.1",-0.47312186895956,-0.758126712413181,0.850585462765252,"Neptunian",-0.154321292337391,"F","non-habitable"
"Kepler-932 b",-0.527767517749498,-1.06964589753226,0.967804108574843,"Terran",-0.20761168825445,"G","non-habitable"
"K2-181 b",-0.430044805060443,-0.52048655039215,0.54697213364257,"Neptunian",-0.135512917307841,"G","non-habitable"
"Kepler-101 b",-0.483892806995971,-0.832504848880534,1.15460026000686,"Jovian",0.0180888121001522,"G","non-habitable"
"Kepler-1457 b.2",-0.00952763128283624,0.522102892331228,-0.45350573788022,"Superterran",-0.154321292337391,"G","non-habitable"
"Kepler-1394 b",-0.460218397288509,-0.779715708762859,1.58779648194221,"Terran",0.32842700008773,"F","non-habitable"
"Kepler-179 c",-0.445243944805629,-0.556195145256508,0.274974943187652,"Superterran",-0.232689521627183,"G","non-habitable"
"CoRoTID 223977153 b.2",-0.429126658880036,-0.532934264907351,0.406506120559916,"Jovian",-0.223285334112408,"G","non-habitable"
"Kepler-988 b",-0.343145380620298,-0.0422746744171379,-0.835536567434443,"Superterran",-0.304788292573792,"K","non-habitable"
"HD 25015 b.1",4.25091352002931,3.14593220280576,-3.19315568215806,"Jovian",-0.210746417426041,"K","non-habitable"
"CoRoT-13 b",-0.475459365375746,-0.768910527062626,0.84043945610499,"Jovian",-0.154321292337391,"G","non-habitable"
"HD 3167 c",-0.182379863336786,0.232282132027922,-0.364678574839302,"Neptunian",-0.198207500739674,"K","non-habitable"
"Kepler-302 c.1",0.403775005353104,1.01977263436132,-0.816092046853154,"Jovian",-0.0884919797339653,"G","non-habitable"
"Kepler-1126 b",0.286813333618454,0.932787558799205,-0.893731152055847,"Superterran",-0.179399125710124,"G","non-habitable"
"XO-1 b",-0.485334638508579,-0.77928330446635,0.750120781893451,"Jovian",-0.195072771568083,"G","non-habitable"
"Kepler-122 b",-0.445243944805629,-0.605671197248851,0.838039635374559,"Superterran",-0.0884919797339653,"F","non-habitable"
"Kepler-1223 b",-0.326256655200609,-0.0870170766794701,-0.323975864357839,"Terran",-0.235824250798775,"K","non-habitable"
"Kepler-1462 b",0.0817133370116434,0.65803710503559,-0.61476987085764,"Neptunian",-0.157456021508982,"G","non-habitable"
"Kepler-1514 b",0.784529380434101,1.31481528817575,-0.995540304533294,"Jovian",-0.0884919797339653,"F","non-habitable"
"Kepler-1301 b.1",-0.407004653135592,-0.385330194224432,0.113561257575928,"Terran",-0.217015875769225,"K","non-habitable"
"WASP-4 b.1",-0.542589870950804,-1.19266430937517,1.25243926588864,"Jovian",-0.188803313224899,"G","non-habitable"
"Kepler-339 d.1",-0.38365122111514,-0.309856095333467,0.13732388279351,"Terran",-0.220150604940816,"G","non-habitable"
"Kepler-773 b",-0.48285683553522,-0.801226181013265,0.864664817481817,"Terran",-0.154321292337391,"G","non-habitable"
"HAT-P-22 b",-0.491017507080274,-0.867499948694775,0.844050896156622,"Jovian",-0.122974000621474,"G","non-habitable"
"WASP-82 b",-0.493539604052707,-0.938263979464061,1.6564803251188,"Jovian",0.187364187366104,"F","non-habitable"
"Kepler-492 b",-0.365929253912996,-0.256944651126659,0.143700416461137,"Jovian",-0.185668584053308,"G","non-habitable"
"Kepler-156 b",-0.468453534609585,-0.674512499688946,0.39224842332159,"Superterran",-0.217015875769225,"K","non-habitable"
"Kepler-1349 b.1",-0.515504090338344,-1.0318619318927,1.36667749439545,"Subterran",-0.0696836047044151,"F","non-habitable"
"WASP-104 b.1",-0.527024950779863,-1.10196820669696,1.10235944897737,"Jovian",-0.169994938195349,"G","non-habitable"
"Kepler-401 c",-0.0121812094007762,0.480356113104809,-0.175636579811144,"Superterran",-0.0540099588464567,"F","non-habitable"
"Kepler-371 b.1",-0.149595308635588,0.314133752263803,-0.291655435818664,"Superterran",-0.160590750680574,"G","non-habitable"
